@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
10203,'2022/12/15 11:48:01:241',18,479,529,3
10204,'2022/12/15 11:48:01:252',18,478,527,3
10205,'2022/12/15 11:48:01:262',18,476,530,3
10206,'2022/12/15 11:48:01:273',18,476,529,3
10207,'2022/12/15 11:48:01:284',18,475,527,3
10208,'2022/12/15 11:48:01:294',18,480,525,3
10209,'2022/12/15 11:48:01:305',18,480,527,3
10210,'2022/12/15 11:48:01:315',18,477,530,3
10211,'2022/12/15 11:48:01:326',18,477,526,3
10212,'2022/12/15 11:48:01:336',18,477,528,3
10213,'2022/12/15 11:48:01:347',18,479,528,3
10214,'2022/12/15 11:48:01:358',18,480,530,3
10215,'2022/12/15 11:48:01:368',18,478,526,3
10216,'2022/12/15 11:48:01:379',18,480,527,3
10217,'2022/12/15 11:48:01:389',18,481,527,3
10218,'2022/12/15 11:48:01:400',18,480,529,3
10219,'2022/12/15 11:48:01:411',18,480,525,3
10220,'2022/12/15 11:48:01:421',18,476,524,3
10221,'2022/12/15 11:48:01:432',18,480,529,3
10222,'2022/12/15 11:48:01:442',18,478,529,3
10223,'2022/12/15 11:48:01:453',18,472,526,3
10224,'2022/12/15 11:48:01:463',18,477,524,3
10225,'2022/12/15 11:48:01:473',18,477,528,3
10226,'2022/12/15 11:48:01:483',18,476,528,3
10227,'2022/12/15 11:48:01:494',18,481,527,3
10228,'2022/12/15 11:48:01:505',18,478,528,3
10229,'2022/12/15 11:48:01:515',18,477,525,3
10230,'2022/12/15 11:48:01:526',18,479,527,3
10231,'2022/12/15 11:48:01:536',18,477,527,3
10232,'2022/12/15 11:48:01:547',18,476,530,3
10233,'2022/12/15 11:48:01:557',18,479,528,3
10234,'2022/12/15 11:48:01:568',18,478,529,3
10235,'2022/12/15 11:48:01:578',18,479,530,3
10236,'2022/12/15 11:48:01:589',18,477,525,3
10237,'2022/12/15 11:48:01:600',18,474,529,3
10238,'2022/12/15 11:48:01:610',18,479,529,3
10239,'2022/12/15 11:48:01:621',18,478,527,3
10240,'2022/12/15 11:48:01:631',18,480,526,3
10241,'2022/12/15 11:48:01:642',18,478,526,3
10242,'2022/12/15 11:48:01:652',18,478,524,3
10243,'2022/12/15 11:48:01:663',18,476,527,3
10244,'2022/12/15 11:48:01:673',18,480,525,3
10245,'2022/12/15 11:48:01:684',18,478,527,3
10246,'2022/12/15 11:48:01:694',18,476,529,3
10247,'2022/12/15 11:48:01:705',18,480,530,3
10248,'2022/12/15 11:48:01:715',18,475,526,3
10249,'2022/12/15 11:48:01:726',18,476,526,3
10250,'2022/12/15 11:48:01:737',18,480,525,3
10251,'2022/12/15 11:48:01:747',18,478,526,3
10252,'2022/12/15 11:48:01:758',18,477,530,3
10253,'2022/12/15 11:48:01:768',18,481,528,3
10254,'2022/12/15 11:48:01:779',18,477,526,3
10255,'2022/12/15 11:48:01:789',18,479,525,3
10256,'2022/12/15 11:48:01:800',18,476,529,3
10257,'2022/12/15 11:48:01:810',18,479,526,3
10258,'2022/12/15 11:48:01:821',18,480,528,3
10259,'2022/12/15 11:48:01:832',18,480,525,3
10260,'2022/12/15 11:48:01:842',18,477,525,3
10261,'2022/12/15 11:48:01:853',18,481,527,3
10262,'2022/12/15 11:48:01:863',18,478,529,3
10263,'2022/12/15 11:48:01:874',18,477,530,3
10264,'2022/12/15 11:48:01:884',18,476,527,3
10265,'2022/12/15 11:48:01:895',18,475,528,3
10266,'2022/12/15 11:48:01:906',18,478,528,3
10267,'2022/12/15 11:48:01:916',18,474,526,3
10268,'2022/12/15 11:48:01:927',18,477,530,3
10269,'2022/12/15 11:48:01:937',18,480,530,3
10270,'2022/12/15 11:48:01:948',18,477,529,3
10271,'2022/12/15 11:48:01:958',18,481,530,3
10272,'2022/12/15 11:48:01:969',18,480,529,3
10273,'2022/12/15 11:48:01:980',18,480,530,3
10274,'2022/12/15 11:48:01:990',18,477,528,3
10275,'2022/12/15 11:48:02:001',18,478,529,3
10276,'2022/12/15 11:48:02:011',18,475,527,3
10277,'2022/12/15 11:48:02:021',18,483,526,3
10278,'2022/12/15 11:48:02:031',18,477,527,3
10279,'2022/12/15 11:48:02:042',18,478,529,3
10280,'2022/12/15 11:48:02:053',18,481,527,3
10281,'2022/12/15 11:48:02:063',18,479,529,3
10282,'2022/12/15 11:48:02:074',18,481,523,3
10283,'2022/12/15 11:48:02:084',18,476,528,3
10284,'2022/12/15 11:48:02:095',18,481,527,3
10285,'2022/12/15 11:48:02:105',18,480,530,3
10286,'2022/12/15 11:48:02:116',18,479,527,3
10287,'2022/12/15 11:48:02:127',18,475,526,3
10288,'2022/12/15 11:48:02:137',18,480,530,3
10289,'2022/12/15 11:48:02:148',18,481,526,3
10290,'2022/12/15 11:48:02:158',18,476,529,3
10291,'2022/12/15 11:48:02:169',18,480,527,3
10292,'2022/12/15 11:48:02:179',18,477,531,3
10293,'2022/12/15 11:48:02:190',18,479,530,3
10294,'2022/12/15 11:48:02:201',18,480,527,3
10295,'2022/12/15 11:48:02:211',18,480,530,3
10296,'2022/12/15 11:48:02:222',18,477,527,3
10297,'2022/12/15 11:48:02:232',18,476,527,3
10298,'2022/12/15 11:48:02:243',18,477,527,3
10299,'2022/12/15 11:48:02:253',18,477,526,3
10300,'2022/12/15 11:48:02:264',18,478,532,3
10301,'2022/12/15 11:48:02:275',18,478,529,3
10302,'2022/12/15 11:48:02:285',18,477,525,3
10303,'2022/12/15 11:48:02:296',18,476,530,3
10304,'2022/12/15 11:48:02:306',18,478,527,3
10305,'2022/12/15 11:48:02:317',18,481,526,3
10306,'2022/12/15 11:48:02:327',18,476,528,3
10307,'2022/12/15 11:48:02:338',18,479,531,3
10308,'2022/12/15 11:48:02:349',18,478,529,3
10309,'2022/12/15 11:48:02:359',18,481,528,3
10310,'2022/12/15 11:48:02:370',18,482,527,3
10311,'2022/12/15 11:48:02:380',18,480,530,3
10312,'2022/12/15 11:48:02:390',18,481,527,3
10313,'2022/12/15 11:48:02:400',18,480,528,3
10314,'2022/12/15 11:48:02:411',18,478,530,3
10315,'2022/12/15 11:48:02:421',18,481,530,3
10316,'2022/12/15 11:48:02:432',18,479,530,3
10317,'2022/12/15 11:48:02:443',18,478,528,3
10318,'2022/12/15 11:48:02:453',18,479,528,3
10319,'2022/12/15 11:48:02:464',18,479,531,3
10320,'2022/12/15 11:48:02:474',18,480,527,3
10321,'2022/12/15 11:48:02:485',18,476,527,3
10322,'2022/12/15 11:48:02:495',18,477,527,3
10323,'2022/12/15 11:48:02:506',18,480,531,3
10324,'2022/12/15 11:48:02:517',18,476,528,3
10325,'2022/12/15 11:48:02:527',18,480,527,3
10326,'2022/12/15 11:48:02:538',18,477,528,3
10327,'2022/12/15 11:48:02:548',18,479,528,3
10328,'2022/12/15 11:48:02:559',18,478,529,3
10329,'2022/12/15 11:48:02:569',18,482,527,3
10330,'2022/12/15 11:48:02:580',18,482,531,3
10331,'2022/12/15 11:48:02:591',18,479,532,3
10332,'2022/12/15 11:48:02:601',18,485,530,3
10333,'2022/12/15 11:48:02:612',18,483,531,3
10334,'2022/12/15 11:48:02:622',18,481,530,3
10335,'2022/12/15 11:48:02:633',18,483,531,3
10336,'2022/12/15 11:48:02:643',18,485,531,3
10337,'2022/12/15 11:48:02:654',18,482,530,3
10338,'2022/12/15 11:48:02:665',18,483,529,3
10339,'2022/12/15 11:48:02:675',18,483,531,3
10340,'2022/12/15 11:48:02:686',18,480,533,3
10341,'2022/12/15 11:48:02:696',18,479,531,3
10342,'2022/12/15 11:48:02:707',18,484,528,3
10343,'2022/12/15 11:48:02:717',18,480,529,3
10344,'2022/12/15 11:48:02:728',18,483,527,3
10345,'2022/12/15 11:48:02:738',18,480,525,3
10346,'2022/12/15 11:48:02:749',18,483,529,3
10347,'2022/12/15 11:48:02:760',18,482,529,3
10348,'2022/12/15 11:48:02:769',18,482,530,3
10349,'2022/12/15 11:48:02:780',18,480,532,3
10350,'2022/12/15 11:48:02:790',18,481,528,3
10351,'2022/12/15 11:48:02:801',18,482,527,3
10352,'2022/12/15 11:48:02:811',18,483,528,3
10353,'2022/12/15 11:48:02:822',18,482,528,3
10354,'2022/12/15 11:48:02:833',18,480,528,3
10355,'2022/12/15 11:48:02:843',18,482,528,3
10356,'2022/12/15 11:48:02:854',18,484,529,3
10357,'2022/12/15 11:48:02:864',18,481,527,3
10358,'2022/12/15 11:48:02:875',18,485,532,3
10359,'2022/12/15 11:48:02:885',18,485,529,3
10360,'2022/12/15 11:48:02:896',18,482,532,3
10361,'2022/12/15 11:48:02:906',18,483,529,3
10362,'2022/12/15 11:48:02:917',18,479,528,3
10363,'2022/12/15 11:48:02:928',18,481,532,3
10364,'2022/12/15 11:48:02:938',18,481,531,3
10365,'2022/12/15 11:48:02:949',18,484,526,3
10366,'2022/12/15 11:48:02:959',18,484,530,3
10367,'2022/12/15 11:48:02:970',18,477,532,3
10368,'2022/12/15 11:48:02:980',18,482,530,3
10369,'2022/12/15 11:48:02:991',18,479,530,3
10370,'2022/12/15 11:48:03:002',18,485,530,3
10371,'2022/12/15 11:48:03:012',18,481,529,3
10372,'2022/12/15 11:48:03:023',18,478,529,3
10373,'2022/12/15 11:48:03:033',18,481,530,3
10374,'2022/12/15 11:48:03:044',18,482,529,3
10375,'2022/12/15 11:48:03:054',18,479,526,3
10376,'2022/12/15 11:48:03:065',18,484,530,3
10377,'2022/12/15 11:48:03:076',18,480,529,3
10378,'2022/12/15 11:48:03:086',18,481,529,3
10379,'2022/12/15 11:48:03:097',18,481,531,3
10380,'2022/12/15 11:48:03:107',18,481,529,3
10381,'2022/12/15 11:48:03:118',18,483,527,3
10382,'2022/12/15 11:48:03:128',18,481,532,3
10383,'2022/12/15 11:48:03:138',18,479,529,3
10384,'2022/12/15 11:48:03:148',18,478,531,3
10385,'2022/12/15 11:48:03:159',18,484,530,3
10386,'2022/12/15 11:48:03:170',18,485,531,3
10387,'2022/12/15 11:48:03:180',18,485,527,3
10388,'2022/12/15 11:48:03:191',18,484,531,3
10389,'2022/12/15 11:48:03:201',18,485,530,3
10390,'2022/12/15 11:48:03:212',18,482,528,3
10391,'2022/12/15 11:48:03:223',18,480,530,3
10392,'2022/12/15 11:48:03:233',18,479,531,3
10393,'2022/12/15 11:48:03:244',18,484,529,3
10394,'2022/12/15 11:48:03:254',18,482,525,3
10395,'2022/12/15 11:48:03:265',18,482,528,3
10396,'2022/12/15 11:48:03:276',18,480,531,3
10397,'2022/12/15 11:48:03:286',18,484,528,3
10398,'2022/12/15 11:48:03:296',18,484,532,3
10399,'2022/12/15 11:48:03:307',18,482,527,3
10400,'2022/12/15 11:48:03:318',18,483,528,3
10401,'2022/12/15 11:48:03:328',18,480,530,3
10402,'2022/12/15 11:48:03:339',18,486,530,3
10403,'2022/12/15 11:48:03:349',18,480,531,3
10404,'2022/12/15 11:48:03:360',18,482,528,3
10405,'2022/12/15 11:48:03:370',18,481,528,3
10406,'2022/12/15 11:48:03:381',18,485,528,3
10407,'2022/12/15 11:48:03:392',18,483,531,3
10408,'2022/12/15 11:48:03:402',18,484,529,3
10409,'2022/12/15 11:48:03:413',18,484,530,3
10410,'2022/12/15 11:48:03:423',18,481,533,3
10411,'2022/12/15 11:48:03:434',18,483,526,3
10412,'2022/12/15 11:48:03:444',18,482,531,3
10413,'2022/12/15 11:48:03:455',18,482,529,3
10414,'2022/12/15 11:48:03:466',18,484,528,3
10415,'2022/12/15 11:48:03:476',18,481,530,3
10416,'2022/12/15 11:48:03:487',18,481,527,3
10417,'2022/12/15 11:48:03:497',18,483,528,3
10418,'2022/12/15 11:48:03:508',18,480,533,3
10419,'2022/12/15 11:48:03:517',18,482,526,3
10420,'2022/12/15 11:48:03:528',18,483,531,3
10421,'2022/12/15 11:48:03:539',18,484,527,3
10422,'2022/12/15 11:48:03:549',18,482,531,3
10423,'2022/12/15 11:48:03:560',18,481,528,3
10424,'2022/12/15 11:48:03:570',18,485,531,3
10425,'2022/12/15 11:48:03:581',18,483,530,3
10426,'2022/12/15 11:48:03:591',18,482,530,3
10427,'2022/12/15 11:48:03:602',18,484,530,3
10428,'2022/12/15 11:48:03:612',18,482,532,3
10429,'2022/12/15 11:48:03:623',18,485,529,3
10430,'2022/12/15 11:48:03:634',18,481,529,3
10431,'2022/12/15 11:48:03:644',18,480,528,3
10432,'2022/12/15 11:48:03:655',18,483,531,3
10433,'2022/12/15 11:48:03:665',18,484,529,3
10434,'2022/12/15 11:48:03:676',18,485,530,3
10435,'2022/12/15 11:48:03:686',18,480,532,3
10436,'2022/12/15 11:48:03:697',18,483,530,3
10437,'2022/12/15 11:48:03:708',18,479,528,3
10438,'2022/12/15 11:48:03:718',18,479,527,3
10439,'2022/12/15 11:48:03:729',18,481,528,3
10440,'2022/12/15 11:48:03:739',18,480,527,3
10441,'2022/12/15 11:48:03:750',18,483,529,3
10442,'2022/12/15 11:48:03:760',18,481,531,3
10443,'2022/12/15 11:48:03:771',18,481,531,3
10444,'2022/12/15 11:48:03:782',18,482,529,3
10445,'2022/12/15 11:48:03:792',18,482,529,3
10446,'2022/12/15 11:48:03:803',18,484,527,3
10447,'2022/12/15 11:48:03:813',18,480,528,3
10448,'2022/12/15 11:48:03:824',18,483,533,3
10449,'2022/12/15 11:48:03:834',18,481,528,3
10450,'2022/12/15 11:48:03:845',18,483,533,3
10451,'2022/12/15 11:48:03:856',18,479,532,3
10452,'2022/12/15 11:48:03:866',18,482,527,3
10453,'2022/12/15 11:48:03:877',18,481,530,3
10454,'2022/12/15 11:48:03:886',18,487,529,3
10455,'2022/12/15 11:48:03:897',18,487,529,3
10456,'2022/12/15 11:48:03:907',18,487,532,3
10457,'2022/12/15 11:48:03:918',18,484,533,3
10458,'2022/12/15 11:48:03:929',18,487,533,3
10459,'2022/12/15 11:48:03:939',18,484,532,3
10460,'2022/12/15 11:48:03:950',18,482,533,3
10461,'2022/12/15 11:48:03:960',18,487,532,3
10462,'2022/12/15 11:48:03:971',18,487,528,3
10463,'2022/12/15 11:48:03:981',18,487,530,3
10464,'2022/12/15 11:48:03:992',18,482,532,3
10465,'2022/12/15 11:48:04:002',18,488,530,3
10466,'2022/12/15 11:48:04:013',18,481,533,3
10467,'2022/12/15 11:48:04:024',18,482,534,3
10468,'2022/12/15 11:48:04:034',18,484,529,3
10469,'2022/12/15 11:48:04:045',18,483,533,3
10470,'2022/12/15 11:48:04:055',18,487,533,3
10471,'2022/12/15 11:48:04:066',18,485,532,3
10472,'2022/12/15 11:48:04:076',18,486,533,3
10473,'2022/12/15 11:48:04:087',18,483,529,3
10474,'2022/12/15 11:48:04:098',18,484,534,3
10475,'2022/12/15 11:48:04:108',18,484,534,3
10476,'2022/12/15 11:48:04:119',18,484,528,3
10477,'2022/12/15 11:48:04:129',18,484,529,3
10478,'2022/12/15 11:48:04:140',18,487,533,3
10479,'2022/12/15 11:48:04:150',18,485,532,3
10480,'2022/12/15 11:48:04:161',18,484,531,3
10481,'2022/12/15 11:48:04:172',18,486,531,3
10482,'2022/12/15 11:48:04:182',18,483,534,3
10483,'2022/12/15 11:48:04:193',18,482,530,3
10484,'2022/12/15 11:48:04:203',18,485,529,3
10485,'2022/12/15 11:48:04:214',18,488,533,3
10486,'2022/12/15 11:48:04:224',18,487,530,3
10487,'2022/12/15 11:48:04:235',18,486,533,3
10488,'2022/12/15 11:48:04:245',18,484,532,3
10489,'2022/12/15 11:48:04:256',18,486,532,3
10490,'2022/12/15 11:48:04:266',18,483,535,3
10491,'2022/12/15 11:48:04:276',18,485,534,3
10492,'2022/12/15 11:48:04:287',18,484,535,3
10493,'2022/12/15 11:48:04:297',18,487,531,3
10494,'2022/12/15 11:48:04:308',18,485,535,3
10495,'2022/12/15 11:48:04:318',18,486,530,3
10496,'2022/12/15 11:48:04:329',18,484,532,3
10497,'2022/12/15 11:48:04:340',18,483,533,3
10498,'2022/12/15 11:48:04:350',18,483,530,3
10499,'2022/12/15 11:48:04:361',18,487,535,3
10500,'2022/12/15 11:48:04:371',18,485,530,3
10501,'2022/12/15 11:48:04:382',18,487,533,3
10502,'2022/12/15 11:48:04:392',18,482,535,3
10503,'2022/12/15 11:48:04:403',18,481,531,3
10504,'2022/12/15 11:48:04:414',18,485,530,3
10505,'2022/12/15 11:48:04:424',18,487,535,3
10506,'2022/12/15 11:48:04:435',18,488,530,3
10507,'2022/12/15 11:48:04:445',18,483,533,3
10508,'2022/12/15 11:48:04:456',18,486,534,3
10509,'2022/12/15 11:48:04:466',18,484,530,3
10510,'2022/12/15 11:48:04:477',18,484,525,3
10511,'2022/12/15 11:48:04:487',18,488,533,3
10512,'2022/12/15 11:48:04:498',18,485,529,3
10513,'2022/12/15 11:48:04:509',18,484,530,3
10514,'2022/12/15 11:48:04:519',18,488,530,3
10515,'2022/12/15 11:48:04:530',18,487,534,3
10516,'2022/12/15 11:48:04:540',18,488,534,3
10517,'2022/12/15 11:48:04:551',18,488,536,3
10518,'2022/12/15 11:48:04:562',18,486,532,3
10519,'2022/12/15 11:48:04:572',18,487,531,3
10520,'2022/12/15 11:48:04:583',18,486,534,3
10521,'2022/12/15 11:48:04:593',18,483,529,3
10522,'2022/12/15 11:48:04:604',18,482,532,3
10523,'2022/12/15 11:48:04:614',18,487,534,3
10524,'2022/12/15 11:48:04:625',18,484,534,3
10525,'2022/12/15 11:48:04:634',18,489,529,3
10526,'2022/12/15 11:48:04:645',18,487,534,3
10527,'2022/12/15 11:48:04:656',18,487,534,3
10528,'2022/12/15 11:48:04:666',18,483,534,3
10529,'2022/12/15 11:48:04:677',18,487,534,3
10530,'2022/12/15 11:48:04:687',18,484,533,3
10531,'2022/12/15 11:48:04:698',18,488,530,3
10532,'2022/12/15 11:48:04:708',18,482,532,3
10533,'2022/12/15 11:48:04:719',18,484,534,3
10534,'2022/12/15 11:48:04:730',18,486,531,3
10535,'2022/12/15 11:48:04:740',18,487,535,3
10536,'2022/12/15 11:48:04:751',18,484,531,3
10537,'2022/12/15 11:48:04:761',18,484,533,3
10538,'2022/12/15 11:48:04:772',18,486,529,3
10539,'2022/12/15 11:48:04:782',18,486,534,3
10540,'2022/12/15 11:48:04:793',18,486,534,3
10541,'2022/12/15 11:48:04:804',18,481,529,3
10542,'2022/12/15 11:48:04:814',18,484,530,3
10543,'2022/12/15 11:48:04:825',18,487,534,3
10544,'2022/12/15 11:48:04:835',18,485,531,3
10545,'2022/12/15 11:48:04:846',18,485,534,3
10546,'2022/12/15 11:48:04:856',18,484,530,3
10547,'2022/12/15 11:48:04:867',18,483,532,3
10548,'2022/12/15 11:48:04:877',18,486,533,3
10549,'2022/12/15 11:48:04:888',18,483,530,3
10550,'2022/12/15 11:48:04:899',18,488,531,3
10551,'2022/12/15 11:48:04:909',18,487,532,3
10552,'2022/12/15 11:48:04:920',18,488,533,3
10553,'2022/12/15 11:48:04:930',18,483,533,3
10554,'2022/12/15 11:48:04:941',18,483,533,3
10555,'2022/12/15 11:48:04:951',18,487,534,3
10556,'2022/12/15 11:48:04:962',18,487,530,3
10557,'2022/12/15 11:48:04:973',18,484,532,3
10558,'2022/12/15 11:48:04:983',18,487,529,3
10559,'2022/12/15 11:48:04:994',18,486,535,3
10560,'2022/12/15 11:48:05:004',18,486,531,3
10561,'2022/12/15 11:48:05:014',18,486,530,3
10562,'2022/12/15 11:48:05:024',18,488,533,3
10563,'2022/12/15 11:48:05:035',18,488,532,3
10564,'2022/12/15 11:48:05:046',18,482,530,3
10565,'2022/12/15 11:48:05:056',18,485,530,3
10566,'2022/12/15 11:48:05:067',18,486,531,3
10567,'2022/12/15 11:48:05:077',18,488,534,3
10568,'2022/12/15 11:48:05:088',18,487,533,3
10569,'2022/12/15 11:48:05:098',18,487,531,3
10570,'2022/12/15 11:48:05:109',18,488,534,3
10571,'2022/12/15 11:48:05:119',18,488,533,3
10572,'2022/12/15 11:48:05:130',18,483,530,3
10573,'2022/12/15 11:48:05:140',18,482,532,3
10574,'2022/12/15 11:48:05:151',18,487,532,3
10575,'2022/12/15 11:48:05:162',18,484,532,3
10576,'2022/12/15 11:48:05:172',18,484,533,3
10577,'2022/12/15 11:48:05:183',18,488,535,3
10578,'2022/12/15 11:48:05:193',18,487,533,3
10579,'2022/12/15 11:48:05:204',18,484,530,3
10580,'2022/12/15 11:48:05:214',18,487,531,3
10581,'2022/12/15 11:48:05:225',18,485,532,3
10582,'2022/12/15 11:48:05:235',18,484,532,3
10583,'2022/12/15 11:48:05:246',18,488,530,3
10584,'2022/12/15 11:48:05:257',18,487,531,3
10585,'2022/12/15 11:48:05:267',18,483,532,3
10586,'2022/12/15 11:48:05:278',18,489,530,3
10587,'2022/12/15 11:48:05:288',18,484,532,3
10588,'2022/12/15 11:48:05:299',18,486,534,3
10589,'2022/12/15 11:48:05:309',18,484,532,3
10590,'2022/12/15 11:48:05:320',18,484,534,3
10591,'2022/12/15 11:48:05:331',18,488,531,3
10592,'2022/12/15 11:48:05:341',18,487,530,3
10593,'2022/12/15 11:48:05:352',18,483,531,3
10594,'2022/12/15 11:48:05:362',18,488,533,3
10595,'2022/12/15 11:48:05:373',18,482,534,3
10596,'2022/12/15 11:48:05:383',18,485,534,3
10597,'2022/12/15 11:48:05:394',18,486,533,3
10598,'2022/12/15 11:48:05:405',18,489,534,3
10599,'2022/12/15 11:48:05:415',18,483,534,3
10600,'2022/12/15 11:48:05:426',18,485,529,3
10601,'2022/12/15 11:48:05:436',18,486,532,3
10602,'2022/12/15 11:48:05:447',18,485,528,3
10603,'2022/12/15 11:48:05:457',18,483,533,3
10604,'2022/12/15 11:48:05:467',18,488,535,3
10605,'2022/12/15 11:48:05:477',18,487,529,3
10606,'2022/12/15 11:48:05:488',18,488,528,3
10607,'2022/12/15 11:48:05:499',18,484,534,3
10608,'2022/12/15 11:48:05:509',18,486,531,3
10609,'2022/12/15 11:48:05:520',18,485,532,3
10610,'2022/12/15 11:48:05:530',18,485,530,3
10611,'2022/12/15 11:48:05:541',18,484,530,3
10612,'2022/12/15 11:48:05:551',18,484,533,3
10613,'2022/12/15 11:48:05:562',18,484,535,3
10614,'2022/12/15 11:48:05:573',18,485,535,3
10615,'2022/12/15 11:48:05:583',18,483,527,3
10616,'2022/12/15 11:48:05:594',18,484,531,3
10617,'2022/12/15 11:48:05:604',18,487,534,3
10618,'2022/12/15 11:48:05:615',18,489,533,3
10619,'2022/12/15 11:48:05:625',18,484,533,3
10620,'2022/12/15 11:48:05:636',18,489,533,3
10621,'2022/12/15 11:48:05:647',18,485,530,3
10622,'2022/12/15 11:48:05:657',18,485,533,3
10623,'2022/12/15 11:48:05:668',18,486,532,3
10624,'2022/12/15 11:48:05:678',18,482,529,3
10625,'2022/12/15 11:48:05:689',18,484,532,3
10626,'2022/12/15 11:48:05:699',18,484,532,3
10627,'2022/12/15 11:48:05:710',18,483,534,3
10628,'2022/12/15 11:48:05:720',18,485,529,3
10629,'2022/12/15 11:48:05:731',18,482,531,3
10630,'2022/12/15 11:48:05:742',18,485,533,3
10631,'2022/12/15 11:48:05:752',18,482,531,3
10632,'2022/12/15 11:48:05:763',18,485,534,3
10633,'2022/12/15 11:48:05:773',18,487,531,3
10634,'2022/12/15 11:48:05:784',18,486,533,3
10635,'2022/12/15 11:48:05:794',18,477,534,3
10636,'2022/12/15 11:48:05:805',18,487,534,3
10637,'2022/12/15 11:48:05:816',18,482,528,3
10638,'2022/12/15 11:48:05:826',18,488,530,3
10639,'2022/12/15 11:48:05:837',18,484,535,3
10640,'2022/12/15 11:48:05:846',18,483,531,3
10641,'2022/12/15 11:48:05:857',18,482,530,3
10642,'2022/12/15 11:48:05:867',18,486,533,3
10643,'2022/12/15 11:48:05:878',18,485,528,3
10644,'2022/12/15 11:48:05:889',18,482,531,3
10645,'2022/12/15 11:48:05:899',18,484,530,3
10646,'2022/12/15 11:48:05:910',18,483,533,3
10647,'2022/12/15 11:48:05:920',18,482,529,3
10648,'2022/12/15 11:48:05:931',18,485,530,3
10649,'2022/12/15 11:48:05:941',18,482,533,3
10650,'2022/12/15 11:48:05:952',18,481,527,3
10651,'2022/12/15 11:48:05:963',18,486,526,3
10652,'2022/12/15 11:48:05:973',18,483,528,3
10653,'2022/12/15 11:48:05:984',18,484,532,3
10654,'2022/12/15 11:48:05:994',18,481,531,3
10655,'2022/12/15 11:48:06:005',18,484,525,3
10656,'2022/12/15 11:48:06:015',18,483,532,3
10657,'2022/12/15 11:48:06:026',18,481,529,3
10658,'2022/12/15 11:48:06:036',18,486,531,3
10659,'2022/12/15 11:48:06:047',18,486,527,3
10660,'2022/12/15 11:48:06:057',18,483,529,3
10661,'2022/12/15 11:48:06:068',18,482,533,3
10662,'2022/12/15 11:48:06:079',18,482,529,3
10663,'2022/12/15 11:48:06:089',18,480,532,3
10664,'2022/12/15 11:48:06:100',18,480,531,3
10665,'2022/12/15 11:48:06:110',18,482,528,3
10666,'2022/12/15 11:48:06:121',18,481,532,3
10667,'2022/12/15 11:48:06:131',18,484,528,3
10668,'2022/12/15 11:48:06:142',18,481,530,3
10669,'2022/12/15 11:48:06:153',18,481,527,3
10670,'2022/12/15 11:48:06:163',18,483,531,3
10671,'2022/12/15 11:48:06:174',18,479,532,3
10672,'2022/12/15 11:48:06:184',18,482,528,3
10673,'2022/12/15 11:48:06:195',18,480,533,3
10674,'2022/12/15 11:48:06:205',18,485,531,3
10675,'2022/12/15 11:48:06:216',18,480,529,3
10676,'2022/12/15 11:48:06:226',18,485,531,3
10677,'2022/12/15 11:48:06:237',18,484,533,3
10678,'2022/12/15 11:48:06:248',18,482,530,3
10679,'2022/12/15 11:48:06:258',18,485,531,3
10680,'2022/12/15 11:48:06:269',18,482,528,3
10681,'2022/12/15 11:48:06:279',18,484,533,3
10682,'2022/12/15 11:48:06:290',18,483,532,3
10683,'2022/12/15 11:48:06:301',18,485,528,3
10684,'2022/12/15 11:48:06:311',18,484,527,3
10685,'2022/12/15 11:48:06:322',18,482,526,3
10686,'2022/12/15 11:48:06:331',18,480,528,3
10687,'2022/12/15 11:48:06:342',18,479,532,3
10688,'2022/12/15 11:48:06:352',18,480,527,3
10689,'2022/12/15 11:48:06:363',18,484,529,3
10690,'2022/12/15 11:48:06:373',18,484,526,3
10691,'2022/12/15 11:48:06:384',18,480,526,3
10692,'2022/12/15 11:48:06:395',18,480,531,3
10693,'2022/12/15 11:48:06:405',18,482,528,3
10694,'2022/12/15 11:48:06:416',18,477,531,3
10695,'2022/12/15 11:48:06:426',18,482,527,3
